id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43463550,GuestReady - Snug haven in Boavista,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1579,-8.62798,Entire home/apt,70,1,108,2024-02-23,2.49,159,340,29,124848/AL
619348455052539587,Feel Porto Matosinhos Ocean Flat I,2228036,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18155,-8.69287,Entire home/apt,80,1,8,2023-06-24,0.38,95,331,1,127644/AL
876570229935701840,Suite w/ Balcony and Street View 2.2 (Prim&Proper),510945046,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14767,-8.60332,Private room,168,1,0,,,9,275,0,143473/AL
26195243,M&M House,142094220,Ana Amélia,PORTO,Bonfim,41.14639,-8.60039,Entire home/apt,,2,76,2019-12-30,1.09,1,0,0,75409/AL
53961859,12 Single Room/Private Bath - UportoHouse,45287723,Uporto House,PORTO,Paranhos,41.18194,-8.61204,Private room,53,2,9,2023-10-20,0.34,37,270,3,20544/AL
26216146,TORRINHA's cutest flat- w/ terrace & parking space,75288223,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15376,-8.62163,Entire home/apt,,2,8,2018-09-02,0.12,1,0,0,79546/AL
19325728,Quartos no centro do Porto,135030256,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14848,-8.61976,Private room,45,2,235,2024-03-04,2.87,5,0,28,62957/AL
34022110,Metro Lapa House with sunny balcony,256891698,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15722,-8.61714,Entire home/apt,82,3,79,2024-02-25,1.34,1,189,27,95488/AL
1002691534008436450,Canary's Suite B,255333448,Oporto,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18365070000001,-8.6948617,Entire home/apt,36,1,5,2024-02-27,1.09,9,142,5,149723/AL
33819832,Oporto Waves - 1,255333448,Oporto,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18203,-8.69312,Entire home/apt,58,2,38,2024-02-28,0.65,9,275,20,94253/AL
105347,Minha casinha / My little house,544104,Manuel,VILA NOVA DE GAIA,Oliveira do Douro,41.12945,-8.58562,Entire home/apt,75,4,151,2023-10-29,1.15,1,211,9,135964/AL
675438503257310980,Apartamento em Conjunto de quatro moradias,1380142,Ana Paula,VILA NOVA DE GAIA,Arcozelo,41.04861,-8.64949,Entire home/apt,150,3,0,,,6,269,0,111235/AL
3930925,Casa da Nininha - T0 Rosa,20310699,Andre,VALE DE CAMBRA,Roge,40.85661,-8.36175,Entire home/apt,70,2,0,,,7,286,0,
794977581808530765,Casa da Lurdes rebordosa,493761486,Maria,PAREDES,Rebordosa,41.20746,-8.41768,Entire home/apt,80,3,2,2023-09-09,0.21,1,353,2,Exempt
648324180607012996,Agra Pet Campsite II (tent included),182012702,Diogo,MAIA,Milheirós,41.21178,-8.59465,Entire home/apt,15,3,20,2023-10-09,0.93,10,365,7,Exempt
751415935038677486,Casa familiar pronta para o/a acolher!,268827273,Sandra Cristina,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.1942,-8.61767,Private room,45,1,24,2023-10-08,1.61,4,365,22,Exempt
1075098788446962381,GuestReady - Serene Getaway in Campanhã,558123995,GuestReady,PORTO,Campanhã,41.15960886385308,-8.566761503792275,Entire home/apt,77,1,0,,,1,351,0,140368/AL
915969401624985363,Oporto Sweet Downtown 5,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1487923,-8.6095718,Entire home/apt,48,2,16,2024-02-24,1.79,44,359,16,54821/AL
848460725501141699,Martins House 3,503947073,Luís Filipe,AROUCA,Canelas e Espiunca,41.0038351,-8.217370599999999,Private room,65,1,0,,,5,355,0,135810/AL
26442026,Quarto grande e luminoso!!,195481441,Monica,PORTO,Paranhos,41.16974,-8.60746,Private room,,6,0,,,2,0,0,Exempt
49152258,Arouca Local accommodation Boulevard Houses,392791128,Paula,AROUCA,Arouca e Burgo,40.92923,-8.24466,Entire home/apt,160,2,1,2023-08-11,0.14,1,198,1,113881/AL
1001991315398915617,MJ Flat,541788353,Monica,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.41377790350779,-8.74172838465576,Entire home/apt,110,2,1,2024-01-02,0.39,1,251,1,9812/AL
26735439,Home Sweet Espinho,201031125,Joana,ESPINHO,Espinho,41.01057,-8.63967,Entire home/apt,,2,14,2022-07-03,0.21,1,0,0,76917/AL
1008044833661820166,Apartamento T2+1 Vila do Conde - Praia da Ladeira,537064479,Sandra,VILA DO CONDE,Vila do Conde,41.3459522,-8.7513791,Entire home/apt,150,2,2,2024-01-01,0.60,1,262,2,Exempt
39658611,CASA DO ST FELIX,304788372,Tiago,PÓVOA DE VARZIM,Laundos,41.4329,-8.71089,Entire home/apt,140,3,0,,,1,163,0,Exempt
6051047,Casa do Plátano,31399107,Maria De Los Angeles,VILA NOVA DE GAIA,Arcozelo,41.040882,-8.650163,Entire home/apt,191,4,109,2024-02-07,1.04,1,245,23,22876/AL
21443808,AgudaRoom I (Private balcony & Private WC),155583090,Mário,VILA NOVA DE GAIA,Arcozelo,41.05227,-8.65339,Private room,39,3,97,2023-10-08,1.26,3,207,22,85295/AL
12831345,VILLA ON TOP OF MOUNT SAINT-FELIX.,70031213,Sandra,PÓVOA DE VARZIM,Laundos,41.43715,-8.71624,Entire home/apt,300,4,47,2023-08-27,0.51,1,311,6,33808/AL
967425068267350709,Quarto Rosa,534185664,José Augusto,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38166928292752,-8.763890783756263,Private room,48,1,0,,,1,79,0,Exempt
1024045700997511833,Casinha de Pedra,336609263,Ricardo,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.1196849935,-8.5121621,Entire home/apt,100,2,0,,,1,340,0,Exempt
679743683874532733,Apartament near Bolhão market,427896655,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15066,-8.60737,Entire home/apt,108,1,18,2024-02-25,2.98,20,225,18,124430/AL
20041901,Near the Airport,142281905,Near The Airport,MAIA,Moreira,41.24015,-8.65089,Private room,80,1,91,2023-08-24,3.40,1,42,9,
29392537,376 by Porto d'Época,28770658,Anaïs,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15069,-8.60255,Entire home/apt,,2,15,2019-07-14,0.23,1,0,0,83281/AL
21043335,Porto Villa Ii,151222239,Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14436,-8.60832,Private room,29,1,56,2024-02-21,0.71,5,243,18,66571/AL
806391019022018997,Peaceful Bedroom with private bathroom,27915661,Erika,PORTO,Campanhã,41.14814,-8.57482,Private room,64,1,0,,,1,365,0,Exempt
899055720444268174,Quarto encantador Sra. da Hora,516472035,Carlos,MATOSINHOS,"Custóias, Leça do Balio e Guifões",41.19272,-8.65286,Private room,24,2,27,2024-01-21,2.82,1,77,27,104648/AL
23538609,Porto Náutico & Spa 6 | Superior Studio,89588787,Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15036,-8.61129,Entire home/apt,99,1,70,2023-08-21,1.00,22,274,7,44984/AL
984981153925278801,Águia lll  (Individual)  Centro Porto (Heroísmo),510357849,Helena,PORTO,Bonfim,41.1458743,-8.5976296,Private room,18,3,0,,,12,90,0,90034/AL
52258131,Victoria Studios 3 @ Clérigos,76223539,BnBird,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.145191,-8.614919,Entire home/apt,42,3,54,2024-01-18,1.82,80,271,18,26288/AL
32896546,Porto Plaza Delight,68874920,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14489,-8.60494,Entire home/apt,60,1,175,2024-01-05,2.87,5,241,40,91135/AL
563714583188518570,"Quarto Misto compartilhado 1 Vaga, com varanda.",445246508,Ana Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14958,-8.60233,Shared room,14,1,15,2024-03-04,1.72,5,323,15,115315/AL
45891879,2-Bedrooms-Deluxe Loft-BolhaoMarket,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14968,-8.60718,Entire home/apt,71,1,193,2024-03-15,4.64,21,193,102,7383/AL
50341056,Newly Renovated Central Loft w/ AC by LovelyStay,406544628,George,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14393,-8.61383,Entire home/apt,71,2,157,2024-03-08,4.82,2,234,63,115829/AL
913137956805067263,Quarto na praia c/AC/TV/frigobar,49318236,Ana,VILA DO CONDE,Vila do Conde,41.36126885011926,-8.757799260327157,Private room,45,1,0,,,10,362,0,141022/AL
818566273661597906,GuestReady - Premium GuestHouse - Room 401,352882265,Guest,PORTO,Lordelo do Ouro e Massarelos,41.15388,-8.62908,Private room,60,1,52,2024-02-27,3.95,19,333,49,101172/AL
936704773191119543,Studio DFC,525855007,Antonio,PORTO,Campanhã,41.15037376820269,-8.589850157776299,Entire home/apt,74,3,1,2023-10-08,0.18,4,226,1,145061/AL
11987286,Private bedroom in the Center,17491919,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15944,-8.60769,Private room,19,1,2,2016-08-11,0.02,1,0,0,
5845099,SãoMiguelApartments HistoricalCenter SuperiorApart,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14266,-8.61745,Entire home/apt,162,1,146,2024-01-01,1.36,6,230,26,23686/AL
950507470014422468,1BR Almada Flat w/ AC & Balcony by LovelyStay,524841537,Edgar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14762239964459,-8.611722542825655,Entire home/apt,59,28,0,,,2,288,0,Exempt
699118781190870333,Zen Garden Studio C,460879722,Artur,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599541,-8.6069663,Entire home/apt,56,2,22,2024-01-01,1.17,8,365,12,129127/AL
2525651,Casa de praia muito charme#,12932081,Antonia,VILA NOVA DE GAIA,Madalena,41.10633,-8.65392,Entire home/apt,130,4,32,2023-09-07,0.30,1,279,8,55088/AL
1037858277679127194,Beach House,30220515,Jorge,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2289258,-8.7184396,Entire home/apt,47,5,4,2024-03-12,1.54,1,227,4,Exempt
1095493836086736806,GuestReady - Alegria 293 - Room 1,563016014,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150812543453696,-8.603485317742216,Private room,80,1,0,,,6,361,0,Exempt
6765801,Oporto Private Room/Terrace,480980,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15436,-8.60632,Private room,50,3,273,2023-10-30,2.58,4,339,34,
49856594,Suite na Baixa do Porto,97104881,Moisés,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.155521,-8.609954,Private room,74,3,6,2023-09-01,0.28,5,267,3,53656/AL
45723884,"Oporto Swimming Pool House with Ac, Downtown Metro",92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15219,-8.61288,Entire home/apt,46,1,135,2024-03-09,3.23,41,116,49,113713/AL
868615359714892242,Quarto Compartilhado Misto 1 Cama,464267526,Wilno,PORTO,Bonfim,41.14954,-8.59769,Shared room,12,1,29,2024-02-15,3.07,18,310,29,115315/AL
50834783,Porto Lalla,410960952,Porto Class,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14339,-8.60766,Entire home/apt,56,2,140,2024-02-26,4.75,2,144,49,93107/AL
738602,Clérigos Downtown | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,Entire home/apt,174,2,485,2024-03-10,3.50,8,256,56,28177/AL
29237458,6 Bed Private Room with private WC,22239778,Supernova,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15284,-8.6072,Private room,,1,0,,,6,184,0,6849/AL
641771878232891474,Surf Van Porto,20397743,Patrícia E Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14896,-8.61513,Entire home/apt,49,3,19,2023-09-17,0.91,8,338,10,Exempt
30145200,3doorsdown Oporto beach Francelos Gaia apartment,138752361,Rafael,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.08342,-8.63671,Entire home/apt,,30,66,2023-05-01,1.11,4,0,1,75064/AL
17661245,Beach flat 15 mins from Porto city,112311975,Rute,VILA NOVA DE GAIA,Arcozelo,41.05572,-8.65234,Entire home/apt,79,4,73,2023-10-31,0.88,1,208,4,44442/AL
30252890,House-Sea and City,224665165,Bruno,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07861,-8.64636,Entire home/apt,,3,1,2019-01-01,0.02,1,0,0,87325/AL
53524571,Special place with a sunny balcony facing Clerigos,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14612,-8.61135,Entire home/apt,102,1,163,2024-03-14,5.93,57,329,71,118690/AL
24326457,"Gaby Suite, Suite familiar- quarto 4",87338459,Julieta,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.10894,-8.53115,Private room,68,1,0,,,5,364,0,66421/AL
54403194,Trendy Vintage Downtown by LovelyStay,416982439,José Miguel,PORTO,Bonfim,41.14876,-8.60171,Entire home/apt,54,2,33,2024-01-01,1.33,2,244,11,120476/AL
795641605623439580,Nova VILLA LA - Piscina Aquecida,21798541,Andreia,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09306,-8.65266,Entire home/apt,5000,5,0,,,2,351,0,135117/AL
16170887,Family and Friends Apartment,105548423,Belomont6 (Maria),PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14225,-8.61669,Entire home/apt,96,1,43,2024-01-21,0.54,5,239,8,
1077060142465203565,Uma apartamento aconchegante.,393701268,Matheus,PORTO,Ramalde,41.167565780636856,-8.629575721294005,Entire home/apt,72,1,0,,,1,265,0,Exempt
27138081,ABEL'S @ CAMPO 24 DE AGOSTO - 5 OF 6,6989703,Abel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14855,-8.60244,Entire home/apt,42,3,170,2024-03-16,2.49,12,0,34,52565/AL
37156615,Praça da Ribeira,279419106,Bateira'S,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14666,-8.60963,Entire home/apt,105,1,6,2022-11-05,0.11,5,176,0,87107/AL
53476333,Maria da Sé Historic House,432433454,Sandra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61327,Private room,116,1,2,2022-01-01,0.07,7,321,0,64308/AL
949027211633710024,Stunning Modern Flat w/ Terrace Miramar | Gaia,12730028,Host Wise,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07155,-8.65317,Entire home/apt,56,1,11,2024-03-16,1.51,289,314,11,115165/AL
1075274862116971615,Casa da Avó,529036530,Antonio,PAREDES,Cete,41.173701006100394,-8.347676832889809,Entire home/apt,100,1,1,2024-03-02,1,3,271,1,136742/AL
1011669428468404962,sm apartments - D,86391992,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1434649,-8.6170799,Entire home/apt,85,1,1,2024-02-18,1,15,155,1,149800/AL
873017674275107203,"Quarto Compartilhado Misto 1 cama, centro do Porto",464267526,Wilno,PORTO,Bonfim,41.14812,-8.59894,Shared room,16,1,11,2023-10-22,1.13,18,354,11,93124/AL
760760578061215677,Deluxe 1A,487822585,Impar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14542,-8.6103,Entire home/apt,146,1,0,,,18,365,0,118135/AL
1010304588653633935,Quarto luxuoso em casa incrível,388163638,Marcos,VILA NOVA DE GAIA,Canidelo,41.12841493064113,-8.662321044717851,Private room,89,1,0,,,3,269,0,Exempt
563671529563878087,Quarto casal e WC privado,2634023,Maria,VILA NOVA DE GAIA,São Félix da Marinha,41.03847,-8.64139,Private room,80,3,0,,,1,365,0,Exempt
35675412,Casa de Cristal,192077791,Oporto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14878,-8.60411,Entire home/apt,49,2,99,2024-02-21,1.75,8,323,27,87054/AL
23700152,Casa do TanqueT1-Vila de Arouca,171473966,Mané Röseler E Pedro Röseler,AROUCA,Arouca e Burgo,40.93111,-8.24582,Entire home/apt,69,1,142,2024-03-17,1.98,4,322,24,63323/AL
644777923054255980,Fisherman Blues,161095817,Rosário,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1851391,-8.6956686,Entire home/apt,61,1,2,2024-01-01,0.14,2,262,1,121571/AL
1072940601953048874,Appartement 26 min de Porto,398312465,Gilberto,PAREDES,Lordelo,41.239195536066525,-8.424281823965874,Entire home/apt,50,1,1,2024-02-28,1,1,300,1,Exempt
721544999033902633,"Otimo Quarto, c/ WC Privado, a 140 m da Praia TOP",394105909,Luiz Semen,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3895801,-8.7709794,Private room,59,2,1,2023-09-29,0.17,4,365,1,Exempt
562215616883195429,Santa Catarina Balcony | Oporto Centre,427644653,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154151916503906,-8.604622840881348,Entire home/apt,35,2,120,2024-03-16,4.79,5,123,60,133244/AL
44229563,FLH Porto City Apartment with Balcony,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15124,-8.61519,Entire home/apt,55,1,52,2024-02-25,1.65,86,311,28,78948/AL
34935721,"The Bogart, Espinho Vintage",263202793,Miguel,ESPINHO,Espinho,41.00641,-8.63588,Private room,70,1,0,,,5,179,0,95426/al
643470872849609401,Finu Oporto Apartments III,461830395,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1460935,-8.6087439,Entire home/apt,190,1,1,2022-08-17,0.05,4,365,0,16828/AL
1049259432744972960,Apartamento Centro de Oporto 1 frente,551271049,Alquimia Digital,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15054736660832,-8.605615496635437,Entire home/apt,79,1,2,2024-01-01,0.69,5,288,2,40040/AL
1072112,Vitória 392 - Central Loft,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436,-8.61568,Entire home/apt,62,1,566,2024-03-11,4.28,16,233,56,
638851376426080923,Porto Belomonte Apartment 1 B,193654119,Florinda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14224,-8.61736,Entire home/apt,84,2,8,2022-10-24,0.38,10,322,0,97887
44749143,Cedofeita 342 Loft | FAST WI-FI,176187262,Patricia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15293,-8.61658,Entire home/apt,57,3,36,2023-12-10,1.16,2,79,14,100764/AL
39079475,Nice appartement for 3 ppl. at Porto,31898183,Homerez,PORTO,Campanhã,41.14813,-8.58524,Entire home/apt,46,1,0,,,1,364,0,100663/AL
650122746185901257,Sky Loft Central Porto,290791031,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1584851,-8.609292,Entire home/apt,65,4,64,2024-02-17,3.04,1,238,34,Exempt
745099648429732721,Sandeman's apartment by Innkeeper,203773123,Innkeeper,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13686,-8.61298,Entire home/apt,62,2,29,2024-01-01,1.72,6,335,21,116070/AL
629723104508275469,Flores Gem,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144165,-8.613415,Entire home/apt,334,2,98,2024-03-03,4.50,15,77,53,118597/AL
35607416,Private room 3 bathroom inside Safe&Clean by HACCP,6369029,Teresa,PORTO,Paranhos,41.16996,-8.59642,Private room,14,14,5,2022-11-15,0.10,14,73,0,Exempt
33900199,Cama em casa com piscina em frente ao mar,48622693,Aline,VILA NOVA DE GAIA,São Félix da Marinha,41.03927,-8.64925,Shared room,,1,6,2019-10-25,0.10,7,0,0,97824/AL
620913731917813674,Bright Bolhão Porto Apartment,194120215,Cátia E Hélvio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.149227,-8.606613,Entire home/apt,105,2,74,2024-03-03,3.40,2,305,43,31237/AL
731671377698728243,"""Bonsai Apartment IIII""",429418218,Bonsai,PORTO,Bonfim,41.1501098,-8.6012485,Entire home/apt,59,2,2,2024-02-04,0.12,5,343,1,101787/AL
665900942482213726,FH7 - Apartamento Alegria,68657646,Patrícia & Rui,PORTO,Bonfim,41.15864,-8.60169,Entire home/apt,36,29,6,2024-01-20,0.56,8,70,6,99425/AL
34040076,La Suite *Quiet *Balcony *Downtown area,101876710,Elisabeth,PORTO,Bonfim,41.147129,-8.601684,Entire home/apt,60,2,116,2024-03-14,1.96,1,94,31,82819/AL
45890102,Premium Loft,128552306,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513,-8.60784,Entire home/apt,68,1,187,2024-03-14,4.52,9,195,89,7383/AL
48128342,City Heart 5,90781628,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14852,-8.60564,Entire home/apt,80,10,5,2023-11-02,0.15,8,76,1,100988/AL
38483152,"""Luchino room"" in bourgeois building with balcony",285290382,Maison,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15584,-8.61619,Hotel room,103,2,10,2022-06-24,0.18,8,252,0,110151/AL
984470007469938383,Porto Aguda Beach,538003052,Don Gil Imobiliaria,VILA NOVA DE GAIA,Arcozelo,41.04829997807413,-8.648082780077493,Entire home/apt,105,2,1,2023-10-08,0.18,1,223,1,129356/AL
27726781,Casa das Virtudes 1º Andar,6988977,Casa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14376,-8.61795,Entire home/apt,73,3,123,2024-01-01,1.82,3,146,27,76882/AL
816738796676285565,Fabulous apartment by the River,476993130,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14236,-8.61391,Entire home/apt,85,3,31,2024-03-11,2.31,4,255,29,131267/AL
40046849,Estudio económico nos Caldeireiros - 2Trás,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14442,-8.6134,Entire home/apt,62,1,3,2023-09-23,0.06,27,260,2,86281/AL
33000211,Casa de Cela- Casa das Cavalariças 1,209049373,Claudia,AROUCA,Urrô,40.92166,-8.29098,Entire home/apt,,3,12,2022-08-24,0.21,2,0,0,Licença de utilizaçao 20/2002
976629908718720709,Dormitório nos Aliados Top Bunkbed 3,532336728,Bianca,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14947423959374,-8.609487272893624,Shared room,10,1,3,2023-10-07,0.49,10,38,3,Exempt
8692997,Lodge em Jardim Panorâmico - Porto,27267172,Marcos,PORTO,Lordelo do Ouro e Massarelos,41.14879,-8.63418,Entire home/apt,69,2,136,2024-02-12,1.36,8,76,17,20633/AL
44044506,Cosy studio in the heart of Porto city centre,4092127,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.6061,Entire home/apt,150,3,0,,,4,364,0,42495/AL
33833886,"Mercadores Apartment, historic building in Downtown",54040900,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14104,-8.61451,Entire home/apt,117,2,236,2024-03-13,3.95,18,267,58,84630/AL
739299470316511740,Awesome adjacent apartments (Oporto) 2BR/2BA,7902816,Drew,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1507774,-8.6146437,Entire home/apt,149,7,2,2023-08-17,0.15,4,104,1,131987/AL
832752541441669164,Porto by the Ocean 2,502196059,Rúben E Mariana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16104,-8.68079,Entire home/apt,55,2,40,2024-02-19,3.15,2,286,37,1234/AL
